date,gal_hour_model20T-1,gal_hour_model20T-2,gal_hour_model30T-1,gal_hour_model30T-2,gal_hour_model30T-3,gal_hour_model36T-1,gal_hour_model36T-2,gal_hour_model39T-1,gal_hour_model39T-2,gal_hour_model49T-1,hours_machine_model20T-1,hours_machine_model20T-2,hours_machine_model30T-1,hours_machine_model30T-2,hours_machine_model30T-3,hours_machine_model36T-1,hours_machine_model36T-2,hours_machine_model39T-1,hours_machine_model39T-2,hours_machine_model49T-1,idle_percentage_model20T-1,idle_percentage_model20T-2,idle_percentage_model30T-1,idle_percentage_model30T-2,idle_percentage_model30T-3,idle_percentage_model36T-1,idle_percentage_model36T-2,idle_percentage_model39T-1,idle_percentage_model39T-2,idle_percentage_model49T-1,operating_percentage_model20T-1,operating_percentage_model20T-2,operating_percentage_model30T-1,operating_percentage_model30T-2,operating_percentage_model30T-3,operating_percentage_model36T-1,operating_percentage_model36T-2,operating_percentage_model39T-1,operating_percentage_model39T-2,operating_percentage_model49T-1,total_fuel_model20T-1,total_fuel_model20T-2,total_fuel_model30T-1,total_fuel_model30T-2,total_fuel_model30T-3,total_fuel_model36T-1,total_fuel_model36T-2,total_fuel_model39T-1,total_fuel_model39T-2,total_fuel_model49T-1,coal_prod,waste_prod,haul_truck_15.0m3,haul_truck_24.0m3,haul_truck_25.0m3,haul_truck_27.0m3,truck_trips_15.0m3,truck_trips_24.0m3,truck_trips_25.0m3,truck_trips_27.0m3,rainfall_mm
2025-03-15,2.9883,0.0,9.9,10.0,8.6,0.0,7.4436,8.1,8.8,0.0,20.455,0.0,18.0,13.7,10.5,0.0,3.325,12.1,17.9,0.0,20.0,0.0,10.0,10.9,16.2,0.0,29.0,15.7,8.9,0.0,80.0,0.0,90.0,89.1,83.8,0.0,71.0,84.3,91.1,0.0,61.1249,0.0,178.5,137.9,91.0,0.0,24.75,98.2,159.0,0.0,378.675,10790.5,11.0,2.0,1.0,4.0,336.0,48.0,29.5,143.0,1.7
2025-03-16,3.0617,0.0,9.0,10.3,8.2,0.0,3.0666,8.8,9.0,0.0,5.43,0.0,12.3,9.5,12.6,0.0,1.019,8.6,12.2,0.0,17.0,0.0,17.9,10.5,17.5,0.0,59.0,10.5,9.0,0.0,83.0,0.0,82.1,89.5,82.5,0.0,41.0,89.5,91.0,0.0,16.6251,0.0,111.2,98.7,104.9,0.0,3.1249,76.5,111.7,0.0,297.075,4958.0,11.0,3.0,1.0,4.0,120.0,43.0,17.0,63.0,2.7
2025-03-17,2.684,0.0,8.5,9.1,7.1,0.0,8.2987,8.9,8.4,0.0,11.643,0.0,13.8,13.7,8.5,0.0,10.107,6.3,8.7,0.0,22.0,0.0,19.6,14.6,25.9,0.0,23.0,7.9,14.9,0.0,78.0,0.0,80.4,85.4,74.1,0.0,77.0,92.1,85.1,0.0,31.25,0.0,117.8,125.2,60.7,0.0,83.8749,57.3,73.9,0.0,167.025,8720.0,10.0,2.0,1.0,4.0,265.0,26.0,32.0,123.0,3.3
2025-03-18,2.6159,0.0,9.0,8.3,6.4,0.0,7.8514,7.6,8.2,0.0,8.888,0.0,14.5,10.2,9.4,0.0,12.243,7.7,8.4,0.0,25.0,0.0,12.4,15.7,27.7,0.0,29.0,16.9,19.0,0.0,75.0,0.0,87.6,84.3,72.3,0.0,71.0,83.1,81.0,0.0,23.25,0.0,130.4,85.7,60.8,0.0,96.1248,59.1,69.9,0.0,142.8,10325.5,9.0,2.0,1.0,4.0,264.0,70.0,40.0,136.5,24.7
2025-03-19,2.5637,0.0,8.5,9.3,7.0,0.0,5.4721,7.8,7.3,0.0,9.459,0.0,16.8,15.0,8.3,0.0,21.244,6.0,8.3,0.0,24.0,0.0,21.4,10.7,21.7,0.0,28.0,11.7,28.9,0.0,76.0,0.0,78.6,89.3,78.3,0.0,72.0,88.3,71.1,0.0,24.2499,0.0,143.7,140.3,59.4,0.0,116.2499,48.3,60.8,0.0,137.7,12278.0,9.0,2.0,1.0,4.0,398.0,51.0,50.0,142.0,2.7
2025-03-20,2.6392,0.0,8.6,8.9,6.3,0.0,10.1995,8.5,8.3,0.0,11.746,0.0,12.9,13.0,8.9,0.0,14.535,8.8,9.1,0.0,20.0,0.0,15.5,12.3,29.2,0.0,37.0,12.5,22.0,0.0,80.0,0.0,84.5,87.7,70.8,0.0,63.0,87.5,78.0,0.0,31.0001,0.0,111.9,117.4,56.6,0.0,148.2499,75.8,75.6,0.0,84.15,6352.0,8.0,2.0,1.0,2.0,197.0,46.0,28.0,59.0,23.8
2025-03-21,2.6766,0.0,8.8,8.8,7.6,0.0,7.2238,8.3,8.1,0.0,12.469,0.0,13.1,10.9,5.6,0.0,9.223,8.7,11.8,0.0,20.0,0.0,20.6,14.7,14.3,0.0,35.0,12.6,18.6,0.0,80.0,0.0,79.4,85.3,85.7,0.0,65.0,87.4,81.4,0.0,33.375,0.0,116.3,96.3,43.7,0.0,66.625,73.3,95.8,0.0,239.7,10648.0,9.0,2.0,1.0,4.0,294.0,55.0,25.0,159.0,1.5
2025-03-22,2.508,0.0,9.0,8.8,7.2,0.0,7.15,7.9,7.2,0.0,15.351,0.0,18.7,10.6,6.7,0.0,9.493,17.4,14.3,0.0,16.0,0.0,18.7,13.2,20.9,0.0,33.0,11.5,21.7,0.0,84.0,0.0,81.3,86.8,79.1,0.0,67.0,88.5,78.3,0.0,38.4999,0.0,169.9,94.8,48.8,0.0,67.875,138.2,104.1,0.0,318.75,13329.0,10.0,3.0,1.0,4.0,442.0,40.0,33.0,182.0,1.5
2025-03-23,2.7174,0.0,8.8,9.3,6.9,0.0,8.2082,8.4,7.8,0.0,12.88,0.0,13.6,9.3,7.0,0.0,9.457,9.7,16.2,0.0,18.0,0.0,19.9,9.7,20.0,0.0,25.0,11.3,18.5,0.0,82.0,0.0,80.1,90.3,80.0,0.0,75.0,88.7,81.5,0.0,34.9999,0.0,120.7,88.2,49.4,0.0,77.6248,82.2,127.0,0.0,240.975,8191.0,10.0,2.0,1.0,3.0,266.0,59.0,25.0,80.0,0.0
2025-03-24,2.5918,0.0,8.4,9.3,7.5,0.0,8.2002,8.0,7.7,0.0,12.443,0.0,12.5,14.2,4.4,0.0,9.329,14.1,6.6,0.0,28.0,0.0,23.2,12.7,29.5,0.0,18.0,15.6,16.7,0.0,72.0,0.0,76.8,87.3,70.5,0.0,82.0,84.4,83.3,0.0,32.2499,0.0,105.7,132.5,34.0,0.0,76.5,112.8,51.9,0.0,313.65,11558.0,12.0,2.0,1.0,4.0,333.0,85.0,47.0,124.0,0.2
2025-03-25,2.7983,0.0,9.1,9.2,5.4,0.0,5.5948,7.7,7.4,0.0,10.944,0.0,17.8,15.5,5.1,0.0,14.366,18.9,8.9,0.0,24.0,0.0,15.7,11.0,45.1,0.0,11.0,16.9,19.1,0.0,76.0,0.0,84.3,89.0,54.9,0.0,89.0,83.1,80.9,0.0,30.6249,0.0,163.7,143.6,28.2,0.0,80.3749,147.3,67.2,0.0,368.73,13324.0,9.0,2.0,1.0,4.0,343.0,141.0,46.0,135.0,0.0
2025-03-26,2.6422,0.0,8.8,9.5,7.9,0.0,10.0992,7.2,7.2,0.0,20.674,0.0,17.9,11.6,8.3,0.0,13.714,17.6,12.1,0.0,25.0,0.0,20.7,9.5,18.1,0.0,32.0,25.6,26.4,0.0,75.0,0.0,79.3,90.5,81.9,0.0,68.0,74.4,73.6,0.0,54.625,0.0,158.4,110.7,66.4,0.0,138.4998,126.8,87.5,0.0,386.58,14310.0,11.0,3.0,1.0,4.0,372.0,144.0,36.0,162.0,0.0
2025-03-27,2.6179,0.0,9.0,9.4,6.3,0.0,8.4822,7.3,7.9,0.0,16.855,0.0,17.5,8.4,7.8,0.0,22.621,14.0,8.2,0.0,26.0,0.0,17.7,13.1,35.9,0.0,22.0,22.9,15.9,0.0,74.0,0.0,82.3,86.9,64.1,0.0,78.0,77.1,84.1,0.0,44.1249,0.0,158.8,80.0,49.7,0.0,191.875,102.6,65.0,0.0,228.225,10644.0,11.0,3.0,1.0,4.0,327.0,81.0,33.0,110.0,6.0
2025-03-28,2.5238,0.0,9.4,9.1,6.7,0.0,7.3362,8.4,6.4,0.0,10.599,0.0,0.7,13.2,6.2,0.0,13.154,12.8,1.3,0.0,36.0,0.0,14.3,13.6,30.6,0.0,28.0,10.9,30.8,0.0,64.0,0.0,85.7,86.4,69.4,0.0,72.0,89.1,69.2,0.0,26.7501,0.0,7.7,120.4,42.3,0.0,96.4999,108.2,9.1,0.0,212.925,9620.0,11.0,2.0,1.0,4.0,296.0,65.0,26.0,110.0,19.0
2025-03-29,2.8233,0.0,9.6,8.6,6.8,0.0,7.5935,8.8,6.8,0.0,9.386,0.0,13.8,13.4,9.5,0.0,11.77,8.0,5.6,0.0,30.0,0.0,10.9,20.1,28.4,0.0,24.0,10.0,26.8,0.0,70.0,0.0,89.1,79.9,71.6,0.0,76.0,90.0,73.2,0.0,26.4999,0.0,134.0,115.9,65.5,0.0,89.3749,71.4,38.5,0.0,207.825,9690.0,9.0,2.0,1.0,4.0,226.0,86.0,42.0,118.0,8.8
2025-03-30,2.342,0.0,9.4,7.3,6.9,0.0,8.1824,8.8,7.7,0.0,7.152,0.0,11.5,13.7,12.8,0.0,15.46,9.2,9.2,0.0,38.0,0.0,12.2,30.7,27.3,0.0,25.0,8.7,17.4,0.0,62.0,0.0,87.8,69.3,72.7,0.0,75.0,91.3,82.6,0.0,16.7501,0.0,109.3,100.7,89.8,0.0,126.4998,81.9,71.3,0.0,228.225,5827.0,7.0,2.0,1.0,4.0,114.0,51.0,25.0,84.0,0.0
2025-03-31,3.239,0.0,9.6,9.6,5.7,0.0,4.5374,8.1,7.9,0.0,5.017,0.0,4.1,7.2,0.8,0.0,12.645,7.4,5.0,0.0,12.0,0.0,9.8,12.5,25.0,0.0,16.0,10.8,18.0,0.0,88.0,0.0,90.2,87.5,75.0,0.0,84.0,89.2,82.0,0.0,16.25,0.0,41.0,69.6,5.1,0.0,57.375,60.8,39.9,0.0,152.48999999999998,7925.0,10.0,1.0,1.0,4.0,239.0,35.0,32.0,100.0,46.4
2025-04-01,2.6106,0.0,9.8,8.2,6.9,0.0,16.5287,8.3,8.6,0.0,14.939,0.0,14.2,4.4,9.4,0.0,5.014,9.2,6.1,0.0,27.0,0.0,10.6,11.4,34.0,0.0,29.0,12.0,11.5,0.0,73.0,0.0,89.4,88.6,66.0,0.0,71.0,88.0,88.5,0.0,39.0,0.0,140.0,37.1,65.6,0.0,82.875,76.9,53.2,0.0,117.3,5144.0,8.0,2.0,1.0,4.0,126.0,18.0,20.0,86.0,1.2
2025-04-02,2.7848,0.0,9.8,8.8,7.2,0.0,7.9243,8.7,5.7,0.0,5.117,0.0,2.3,4.7,3.9,0.0,2.445,2.8,0.0,0.0,18.0,0.0,13.0,10.6,25.6,0.0,20.0,7.1,0.0,0.0,82.0,0.0,87.0,89.4,74.4,0.0,80.0,92.9,0.0,0.0,14.25,0.0,24.1,41.9,28.9,0.0,19.3749,25.4,0.2,0.0,80.325,859.0,4.0,1.0,1.0,3.0,26.0,3.0,4.0,11.0,59.6
2025-04-04,3.1652,0.0,9.8,8.3,8.1,0.0,9.2753,8.5,8.7,0.0,6.99,0.0,10.6,7.6,10.2,0.0,6.334,6.7,5.9,0.0,14.0,0.0,12.3,15.8,19.6,0.0,9.0,9.0,10.2,0.0,86.0,0.0,87.7,84.2,80.4,0.0,91.0,91.0,89.8,0.0,22.1249,0.0,104.8,63.6,83.6,0.0,58.75,57.1,51.9,0.0,174.67499999999998,10825.0,9.0,2.0,1.0,5.0,325.0,77.0,28.0,126.0,0.0
2025-04-05,2.7731,0.0,10.5,8.6,7.4,0.0,8.414,8.1,6.3,0.0,14.154,0.0,17.9,8.5,17.8,0.0,18.897,15.0,6.3,0.0,19.0,0.0,5.6,11.8,27.5,0.0,18.0,12.0,27.0,0.0,81.0,0.0,94.4,88.2,72.5,0.0,82.0,88.0,73.0,0.0,39.2499,0.0,189.8,74.0,132.4,0.0,158.9998,122.4,40.2,0.0,164.475,13250.0,11.0,2.0,1.0,5.0,401.0,92.0,38.0,151.0,0.0
2025-04-06,2.8115,0.0,9.6,8.4,8.4,0.0,8.7306,8.0,7.2,0.0,10.537,0.0,12.1,8.7,11.7,0.0,18.584,12.0,7.8,0.0,18.0,0.0,14.9,13.8,20.5,0.0,15.0,14.2,21.8,0.0,82.0,0.0,85.1,86.2,79.5,0.0,85.0,85.8,78.2,0.0,29.625,0.0,116.7,73.9,99.1,0.0,162.25,96.1,56.9,0.0,238.425,7764.0,9.0,2.0,1.0,5.0,241.0,31.0,12.0,115.0,0.0
2025-04-07,2.5468,0.0,10.4,9.0,8.2,0.0,6.8234,8.9,6.8,0.0,11.338,0.0,13.3,8.7,7.7,0.0,8.207,9.7,11.5,0.0,23.0,0.0,7.5,13.8,20.8,0.0,32.0,8.2,33.0,0.0,77.0,0.0,92.5,86.2,79.2,0.0,68.0,91.8,67.0,0.0,28.8751,0.0,139.7,78.2,64.0,0.0,56.0,87.5,78.8,0.0,198.9,11487.0,11.0,2.0,1.0,5.0,360.0,67.0,15.0,152.0,1.5
2025-04-08,2.7793,0.0,10.2,8.1,0.0,0.0,7.9477,7.7,7.3,0.0,9.04,0.0,18.9,6.8,0.0,0.0,8.839,14.1,9.1,0.0,14.0,0.0,10.1,19.1,0.0,0.0,21.0,17.7,22.0,0.0,86.0,0.0,89.9,80.9,0.0,0.0,79.0,82.3,78.0,0.0,25.1249,0.0,193.1,55.9,0.0,0.0,70.2499,108.5,67.4,0.0,291.975,13950.0,9.0,2.0,0.0,4.0,466.0,92.0,0.0,176.0,1.5
2025-04-09,2.7224,0.0,9.7,8.0,9.1,0.0,6.3442,7.5,7.6,0.0,17.815,0.0,12.9,7.9,7.5,0.0,9.024,7.5,0.3,0.0,26.0,0.0,13.2,17.7,16.0,0.0,39.0,18.7,0.0,0.0,74.0,0.0,86.8,82.3,84.0,0.0,61.0,81.3,100.0,0.0,48.4999,0.0,126.3,64.2,68.7,0.0,57.25,56.4,3.1,0.0,59.925,6336.0,9.0,1.0,0.0,4.0,204.0,24.0,0.0,100.0,149.0
2025-04-10,2.7147,0.0,9.4,9.0,7.8,0.0,7.0613,0.0,9.5,0.0,8.012,0.0,8.4,4.4,3.6,0.0,8.674,0.0,1.1,0.0,22.0,0.0,16.7,11.4,25.0,0.0,25.0,0.0,9.1,0.0,78.0,0.0,83.3,88.6,75.0,0.0,75.0,0.0,90.9,0.0,21.7501,0.0,80.0,40.3,28.3,0.0,61.2499,0.0,10.8,0.0,113.475,4329.0,10.0,2.0,0.0,4.0,155.0,34.0,0.0,44.0,19.0
2025-04-11,2.5621,0.0,9.8,8.0,6.6,0.0,6.8563,7.3,6.0,0.0,10.343,0.0,18.5,7.8,7.5,0.0,11.577,18.8,5.3,0.0,27.0,0.0,10.3,14.1,37.3,0.0,29.0,21.3,30.2,0.0,73.0,0.0,89.7,85.9,62.7,0.0,71.0,78.7,69.8,0.0,26.4999,0.0,182.0,63.1,49.5,0.0,79.375,138.2,32.1,0.0,167.02499999999998,10992.0,10.0,2.0,0.0,4.0,425.0,81.0,0.0,99.0,0.0
2025-04-12,2.8465,0.0,10.2,8.7,7.9,0.0,6.8095,8.1,6.7,0.0,18.356,0.0,17.4,8.3,9.9,0.0,18.944,16.7,8.7,0.0,19.0,0.0,8.0,13.3,25.3,0.0,31.0,13.2,27.6,0.0,81.0,0.0,92.0,86.7,74.7,0.0,69.0,86.8,72.4,0.0,52.2501,0.0,178.0,72.5,79.3,0.0,128.9999,135.9,58.7,0.0,192.525,12228.0,11.0,2.0,0.0,4.0,391.0,102.0,0.0,145.0,4.1
2025-04-13,2.8334,0.0,9.6,6.8,8.2,0.0,6.995,7.8,7.6,0.0,11.294,0.0,13.4,3.9,12.2,0.0,18.549,13.6,8.5,0.0,19.0,0.0,14.9,25.6,22.1,0.0,30.0,15.4,22.4,0.0,81.0,0.0,85.1,74.4,77.9,0.0,70.0,84.6,77.6,0.0,31.9999,0.0,130.2,27.2,100.8,0.0,129.7499,106.8,65.4,0.0,127.5,7098.0,8.0,2.0,0.0,4.0,174.0,70.0,0.0,104.0,0.7
2025-04-14,2.9638,0.0,8.2,8.2,7.0,0.0,7.9824,8.7,1.0,0.0,8.646,0.0,9.3,14.4,11.6,0.0,9.474,14.3,0.4,0.0,19.0,0.0,21.5,24.3,30.2,0.0,18.0,9.8,100.0,0.0,81.0,0.0,78.5,75.7,69.8,0.0,82.0,90.2,0.0,0.0,25.6249,0.0,77.4,118.9,81.1,0.0,75.625,125.1,0.5,0.0,112.2,11107.5,12.0,2.0,0.0,4.0,392.0,62.0,0.0,138.5,8.8
2025-04-15,2.4524,0.0,9.6,8.0,7.2,0.0,8.6656,8.6,7.4,0.0,8.818,0.0,9.1,18.9,17.8,0.0,7.198,18.7,5.7,0.0,33.0,0.0,7.7,27.0,24.7,0.0,17.0,11.8,22.8,0.0,67.0,0.0,92.3,73.0,75.3,0.0,83.0,88.2,77.2,0.0,21.6249,0.0,88.2,151.8,128.8,0.0,62.375,162.1,42.7,0.0,204.0,13591.0,11.0,2.0,1.0,4.0,465.0,73.0,52.0,132.0,0.0
2025-04-16,2.6567,0.0,9.6,7.1,7.1,0.0,9.2334,8.6,5.2,0.0,9.269,0.0,9.5,18.6,18.0,0.0,9.138,18.9,0.6,0.0,20.0,0.0,7.4,37.6,26.7,0.0,11.0,9.0,33.3,0.0,80.0,0.0,92.6,62.4,73.3,0.0,89.0,91.0,66.7,0.0,24.6251,0.0,92.0,132.7,128.0,0.0,84.375,164.3,4.0,0.0,192.525,8837.5,9.0,2.0,1.0,5.0,231.0,48.0,43.0,116.5,35.0
2025-04-17,2.9551,0.0,10.0,8.3,7.1,0.0,7.9118,8.3,6.5,0.0,9.179,0.0,9.3,9.4,7.2,0.0,8.658,12.7,8.2,0.0,16.0,0.0,6.5,23.4,12.5,0.0,23.0,11.8,32.9,0.0,84.0,0.0,93.5,76.6,87.5,0.0,77.0,88.2,67.1,0.0,27.1249,0.0,93.8,78.6,51.8,0.0,68.5001,106.9,54.0,0.0,53.55,9775.5,10.0,2.0,1.0,4.0,277.5,51.0,33.0,132.0,64.7
2025-04-18,2.5175,0.0,8.9,8.2,8.0,0.0,8.5735,8.5,7.9,0.0,9.285,0.0,9.4,12.9,7.8,0.0,8.675,14.8,12.9,0.0,21.0,0.0,14.9,27.1,19.2,0.0,16.0,12.2,17.8,0.0,79.0,0.0,85.1,72.9,80.8,0.0,84.0,87.8,82.2,0.0,23.375,0.0,84.6,106.9,63.0,0.0,74.375,126.0,103.2,0.0,137.7,10585.0,10.0,2.0,1.0,4.0,353.0,69.0,46.0,92.0,9.1
2025-04-19,2.6682,0.0,9.3,9.3,6.6,0.0,7.7771,7.6,6.7,0.0,8.995,0.0,14.3,17.5,11.0,0.0,14.112,16.2,8.8,0.0,18.0,0.0,14.7,18.9,32.7,0.0,26.0,22.2,31.8,0.0,82.0,0.0,85.3,81.1,67.3,0.0,74.0,77.8,68.2,0.0,24.0,0.0,133.6,162.9,72.8,0.0,109.75,122.5,59.2,0.0,70.125,13156.0,9.0,2.0,1.0,3.0,482.0,75.0,43.0,113.0,0.7
2025-04-20,2.6487,0.0,10.1,9.2,7.1,0.0,8.7332,7.4,7.0,0.0,9.297,0.0,14.1,13.5,12.1,0.0,9.003,13.7,7.7,0.0,18.0,0.0,6.4,17.8,30.6,0.0,16.0,23.4,27.3,0.0,82.0,0.0,93.6,82.2,69.4,0.0,84.0,76.6,72.7,0.0,24.6251,0.0,142.5,125.0,86.1,0.0,78.625,102.2,54.8,0.0,169.575,9214.0,9.0,2.0,1.0,3.0,252.0,67.0,31.0,113.0,0.2
2025-04-21,1.9516,0.0,8.7,8.0,7.2,0.0,8.2267,7.6,7.4,0.0,7.686,0.0,13.1,11.4,9.7,0.0,4.847,7.9,0.5,0.0,44.0,0.0,16.0,29.8,29.9,0.0,18.0,22.8,20.0,0.0,56.0,0.0,84.0,70.2,70.1,0.0,82.0,77.2,80.0,0.0,15.0,0.0,115.3,91.4,69.5,0.0,39.8749,60.4,4.1,0.0,116.025,8756.0,9.0,2.0,1.0,3.0,252.0,46.0,35.0,111.0,7.3
2025-04-22,2.3926,0.0,9.2,8.2,7.6,0.0,6.0464,8.3,6.6,0.0,7.889,0.0,8.2,12.9,13.0,0.0,7.091,11.0,3.9,0.0,28.0,0.0,11.0,31.0,23.8,0.0,41.0,10.9,12.8,0.0,72.0,0.0,89.0,69.0,76.2,0.0,59.0,89.1,87.2,0.0,18.8751,0.0,76.5,107.0,99.0,0.0,42.8749,92.5,27.0,0.0,196.35,6000.0,9.0,2.0,1.0,3.0,198.0,50.0,3.0,65.0,38.1
2025-04-23,2.5058,0.0,6.9,8.1,7.7,0.0,7.641,7.5,8.0,0.0,5.587,0.0,10.2,15.4,14.1,0.0,9.112,13.6,7.8,0.0,26.0,0.0,32.4,31.8,25.5,0.0,24.0,19.9,12.8,0.0,74.0,0.0,67.6,68.2,74.5,0.0,76.0,80.1,87.2,0.0,14.0001,0.0,70.8,124.5,109.7,0.0,69.6249,103.2,62.9,0.0,114.75,10221.0,8.0,2.0,0.0,4.0,335.0,77.0,0.0,124.0,38.1
2025-04-24,2.6534,0.0,6.1,8.9,7.6,0.0,7.1316,7.6,8.4,0.0,8.998,0.0,1.3,13.9,14.1,0.0,14.32,14.8,9.8,0.0,23.0,0.0,30.8,24.5,24.1,0.0,26.0,17.6,10.2,0.0,77.0,0.0,69.2,75.5,75.9,0.0,74.0,82.4,89.8,0.0,23.8751,0.0,8.3,124.5,108.4,0.0,102.1249,113.4,83.5,0.0,251.175,8323.5,8.0,2.0,0.0,4.0,219.5,78.0,0.0,117.0,35.5
2025-04-25,2.5484,0.0,7.6,8.2,7.5,0.0,7.5586,7.9,8.2,0.0,16.677,0.0,3.8,18.7,17.1,0.0,9.294,18.6,9.2,0.0,24.0,0.0,13.2,27.8,28.1,0.0,26.0,16.1,10.9,0.0,76.0,0.0,86.8,72.2,71.9,0.0,74.0,83.9,89.1,0.0,42.5,0.0,30.0,153.2,128.9,0.0,70.2499,148.2,76.0,0.0,210.375,10275.0,10.0,2.0,0.0,4.0,390.0,64.0,0.0,107.0,1.5
2025-04-26,2.6459,0.0,8.7,6.8,7.6,0.0,8.5557,8.6,7.8,0.0,5.055,0.0,4.2,9.5,5.8,0.0,5.771,5.8,0.6,0.0,13.0,0.0,19.0,41.1,20.7,0.0,13.0,8.6,0.0,0.0,87.0,0.0,81.0,58.9,79.3,0.0,87.0,91.4,100.0,0.0,13.375,0.0,37.0,65.4,44.4,0.0,49.3751,50.6,5.7,0.0,232.05,2040.0,8.0,1.0,0.0,3.0,79.0,12.0,0.0,21.0,85.3
2025-04-27,2.7789,0.0,10.5,9.6,9.0,0.0,0.0,4.9,0.0,0.0,2.519,0.0,6.2,4.4,6.1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.8,11.4,9.8,0.0,0.0,0.0,0.0,0.0,92.0,0.0,95.2,88.6,90.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,65.8,42.7,55.8,0.0,0.0,0.2,0.0,0.0,165.75,2064.0,7.0,0.0,0.0,3.0,107.0,0.0,0.0,17.0,0.0
2025-04-30,2.7202,0.0,8.9,8.1,6.7,0.0,7.5656,7.3,6.8,0.0,7.628,0.0,8.7,12.2,10.4,0.0,6.741,13.8,6.2,0.0,20.0,0.0,20.7,31.1,29.8,0.0,28.0,21.7,14.5,0.0,80.0,0.0,79.3,68.9,70.2,0.0,72.0,78.3,85.5,0.0,20.7499,0.0,78.6,99.2,70.6,0.0,51.0,102.1,43.5,0.0,311.1,6975.0,10.0,2.0,0.0,4.0,244.0,47.0,0.0,81.0,2.2
2025-05-01,2.6696,0.0,9.0,7.8,8.1,0.0,8.5473,7.6,7.2,0.0,12.174,0.0,7.8,17.2,14.4,0.0,7.634,15.0,8.6,0.0,26.0,0.0,20.5,32.6,18.8,0.0,16.0,20.0,16.3,0.0,74.0,0.0,79.5,67.4,81.2,0.0,84.0,80.0,83.7,0.0,32.5,0.0,70.1,134.7,117.2,0.0,65.25,114.1,62.5,0.0,54.825,9114.0,10.0,2.0,0.0,4.0,279.0,67.0,0.0,123.0,21.5
2025-05-02,3.7162,0.0,8.2,7.0,8.3,0.0,8.3091,7.8,9.4,0.0,8.039,0.0,7.0,8.0,8.5,0.0,9.628,10.7,6.5,0.0,9.0,0.0,18.6,36.2,16.5,0.0,19.0,15.0,10.8,0.0,91.0,0.0,81.4,63.7,83.5,0.0,81.0,85.0,89.2,0.0,29.8749,0.0,57.9,56.6,71.7,0.0,80.0,83.6,61.4,0.0,128.775,4176.0,11.0,2.0,0.0,6.0,145.0,26.0,0.0,51.0,45.4
2025-05-03,3.1368,0.0,7.9,8.9,6.7,0.0,8.4556,7.4,9.7,0.0,6.894,0.0,8.6,4.5,5.4,0.0,8.042,7.5,4.2,0.0,18.0,0.0,23.3,22.2,31.5,0.0,17.0,20.0,7.1,0.0,82.0,0.0,76.7,77.8,68.5,0.0,83.0,80.0,92.9,0.0,21.6249,0.0,69.0,40.5,37.2,0.0,68.0,56.7,41.3,0.0,187.425,9603.0,10.0,2.0,0.0,4.0,306.0,48.0,0.0,143.0,3.8
2025-05-04,1.9332,0.0,8.8,8.0,6.6,0.0,8.8533,8.0,9.4,0.0,2.845,0.0,13.4,9.6,9.0,0.0,11.747,13.7,8.6,0.0,40.0,0.0,14.2,29.2,33.3,0.0,11.0,18.2,10.5,0.0,60.0,0.0,85.8,70.8,66.7,0.0,89.0,81.8,89.5,0.0,5.5001,0.0,118.4,77.7,59.8,0.0,104.0,109.5,81.8,0.0,133.875,7935.0,10.0,2.0,0.0,4.0,243.0,46.0,0.0,118.0,0.0
2025-05-05,2.8616,0.0,8.1,7.2,6.7,0.0,0.0,7.1,7.3,0.0,8.518,0.0,7.0,14.3,13.7,0.0,0.0,8.3,6.5,0.0,20.0,0.0,18.6,35.7,35.0,0.0,0.0,25.3,29.2,0.0,80.0,0.0,81.4,64.3,65.0,0.0,0.0,74.7,70.8,0.0,24.3749,0.0,57.7,102.7,92.2,0.0,0.0,59.1,48.0,0.0,70.125,10866.0,10.0,2.0,0.0,4.0,333.0,68.0,0.0,157.0,0.2
2025-05-06,2.5297,0.0,7.8,8.9,7.8,0.0,0.0,7.7,8.2,0.0,3.953,0.0,5.6,14.4,14.8,0.0,0.0,9.3,13.4,0.0,25.0,0.0,16.1,19.4,23.6,0.0,0.0,18.3,20.9,0.0,75.0,0.0,83.9,80.6,76.4,0.0,0.0,81.7,79.1,0.0,10.0,0.0,44.7,129.3,116.7,0.0,0.0,72.5,111.1,0.0,256.275,11131.5,10.0,2.0,0.0,4.0,333.0,92.0,0.0,145.5,0.7
2025-05-07,0.0,0.0,9.3,8.6,8.3,0.0,0.0,6.5,8.4,0.0,0.0,0.0,1.7,14.3,7.5,0.0,0.0,5.3,13.4,0.0,0.0,0.0,5.9,22.4,17.3,0.0,0.0,24.5,16.4,0.0,0.0,0.0,94.1,77.6,82.7,0.0,0.0,75.5,83.6,0.0,0.0,0.0,16.7,124.2,63.5,0.0,0.0,35.1,114.3,0.0,193.8,8481.0,9.0,2.0,0.0,4.0,270.0,53.0,0.0,117.0,22.3
